rank,accuracy,error,rep,fold,condition,K,reconstruction
0.6800222222222226,0.03,0.3277,3,1,word,5,all_archetypes
0.6832333333333335,0.023333333333333334,0.31715555555555563,4,0,word,5,all_archetypes
0.6766111111111109,0.016666666666666666,0.3297666666666667,4,1,word,5,all_archetypes
0.6672555555555559,0.03,0.3316555555555556,5,0,word,5,all_archetypes
0.6677444444444444,0.023333333333333334,0.3488888888888887,5,1,word,5,all_archetypes
0.6875111111111106,0.02,0.3584999999999998,6,0,word,5,all_archetypes
0.6909777777777779,0.03,0.32039999999999985,6,1,word,5,all_archetypes
0.6862444444444444,0.02666666666666667,0.35035555555555564,7,0,word,5,all_archetypes
0.6883333333333336,0.023333333333333334,0.34755555555555556,7,1,word,5,all_archetypes
0.6649999999999998,0.023333333333333334,0.35591111111111107,8,0,word,5,all_archetypes
0.6632444444444445,0.03,0.2928444444444444,8,1,word,5,all_archetypes
0.6746333333333331,0.01,0.3319333333333333,9,0,word,5,all_archetypes
0.6697444444444448,0.006666666666666667,0.3654333333333336,9,1,word,5,all_archetypes
0.6794000000000001,0.03,0.3043666666666665,10,0,word,5,all_archetypes
0.6780888888888884,0.02666666666666667,0.35584444444444424,10,1,word,5,all_archetypes
0.6619777777777782,0.02666666666666667,0.31452222222222204,11,0,word,5,all_archetypes
0.6634777777777784,0.016666666666666666,0.2992999999999999,11,1,word,5,all_archetypes
0.6741555555555557,0.02,0.33801111111111126,12,0,word,5,all_archetypes
0.6765666666666665,0.03,0.32807777777777775,12,1,word,5,all_archetypes
0.6552444444444444,0.01,0.35136666666666677,13,0,word,5,all_archetypes
0.6480444444444441,0.02666666666666667,0.33792222222222207,13,1,word,5,all_archetypes
0.6601333333333338,0.023333333333333334,0.34741111111111117,14,0,word,5,all_archetypes
0.6540333333333331,0.013333333333333334,0.3443111111111111,14,1,word,5,all_archetypes
0.6617111111111119,0.016666666666666666,0.30785555555555566,15,0,word,5,all_archetypes
0.6698333333333328,0.016666666666666666,0.33559999999999995,15,1,word,5,all_archetypes
0.6651666666666662,0.01,0.37454444444444435,16,0,word,5,all_archetypes
0.6634777777777778,0.02,0.34700000000000014,16,1,word,5,all_archetypes
0.706077777777777,0.016666666666666666,0.31171111111111116,17,0,word,5,all_archetypes
0.7059555555555552,0.016666666666666666,0.36495555555555576,17,1,word,5,all_archetypes
0.6558777777777771,0.02,0.3481111111111112,18,0,word,5,all_archetypes
0.6583444444444445,0.013333333333333334,0.3742777777777777,18,1,word,5,all_archetypes
0.680777777777778,0.016666666666666666,0.3525777777777775,19,0,word,5,all_archetypes
0.6820444444444443,0.02666666666666667,0.3409555555555557,19,1,word,5,all_archetypes
0.7293666666666663,0.03,0.3232777777777776,0,0,word,10,all_archetypes
0.7327444444444449,0.043333333333333335,0.2984111111111112,0,1,word,10,all_archetypes
0.7099333333333339,0.02666666666666667,0.347411111111111,1,0,word,10,all_archetypes
0.716111111111111,0.05,0.3279333333333335,1,1,word,10,all_archetypes
0.7048777777777779,0.03,0.3289333333333333,2,0,word,10,all_archetypes
0.7041000000000003,0.03333333333333333,0.28828888888888876,2,1,word,10,all_archetypes
0.7222444444444445,0.04,0.3246888888888888,3,0,word,10,all_archetypes
0.7216555555555552,0.03333333333333333,0.3198999999999997,3,1,word,10,all_archetypes
0.7292555555555558,0.03666666666666667,0.33741111111111144,4,0,word,10,all_archetypes
0.7218111111111114,0.03,0.3020888888888889,4,1,word,10,all_archetypes
0.7028111111111108,0.03333333333333333,0.3419555555555555,5,0,word,10,all_archetypes
0.7049333333333332,0.03333333333333333,0.32763333333333333,5,1,word,10,all_archetypes
