rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.7015111111111113,0.006666666666666667,0.37186666666666685,11,0,1,intact,5,top_m_within_condition
0.6851444444444446,0.006666666666666667,0.36918888888888857,11,1,1,intact,5,top_m_within_condition
0.699233333333333,0.0033333333333333335,0.34452222222222206,12,0,1,intact,5,top_m_within_condition
0.6950333333333333,0.013333333333333334,0.35405555555555557,12,1,1,intact,5,top_m_within_condition
0.6925222222222222,0.016666666666666666,0.35031111111111124,13,0,1,intact,5,top_m_within_condition
0.6850333333333332,0.01,0.37969999999999987,13,1,1,intact,5,top_m_within_condition
0.6890666666666665,0.0033333333333333335,0.3337222222222224,14,0,1,intact,5,top_m_within_condition
0.6920888888888885,0.006666666666666667,0.3869444444444446,14,1,1,intact,5,top_m_within_condition
0.6922666666666669,0.006666666666666667,0.3459888888888889,15,0,1,intact,5,top_m_within_condition
0.7025666666666666,0.01,0.36116666666666664,15,1,1,intact,5,top_m_within_condition
0.6980999999999999,0.006666666666666667,0.36827777777777776,16,0,1,intact,5,top_m_within_condition
0.6922555555555558,0.006666666666666667,0.36734444444444453,16,1,1,intact,5,top_m_within_condition
0.7021555555555558,0.006666666666666667,0.35741111111111107,17,0,1,intact,5,top_m_within_condition
0.703922222222222,0.006666666666666667,0.2878333333333333,17,1,1,intact,5,top_m_within_condition
0.7049444444444439,0.006666666666666667,0.4003666666666669,18,0,1,intact,5,top_m_within_condition
0.7070888888888891,0.006666666666666667,0.3840444444444443,18,1,1,intact,5,top_m_within_condition
0.6983444444444441,0.006666666666666667,0.3981888888888891,19,0,1,intact,5,top_m_within_condition
0.702922222222222,0.01,0.35672222222222255,19,1,1,intact,5,top_m_within_condition
0.7375666666666671,0.02,0.34012222222222227,0,0,2,intact,5,top_m_within_condition
0.7456777777777776,0.023333333333333334,0.36039999999999994,0,1,2,intact,5,top_m_within_condition
0.7591777777777782,0.02666666666666667,0.3576999999999999,1,0,2,intact,5,top_m_within_condition
0.7521555555555559,0.02666666666666667,0.35838888888888865,1,1,2,intact,5,top_m_within_condition
0.7625888888888894,0.023333333333333334,0.3676111111111112,2,0,2,intact,5,top_m_within_condition
0.7610666666666666,0.02666666666666667,0.3266555555555556,2,1,2,intact,5,top_m_within_condition
0.775266666666667,0.016666666666666666,0.33188888888888884,3,0,2,intact,5,top_m_within_condition
0.7771555555555557,0.02666666666666667,0.3891444444444448,3,1,2,intact,5,top_m_within_condition
0.7628777777777788,0.02,0.32244444444444414,4,0,2,intact,5,top_m_within_condition
0.767955555555556,0.023333333333333334,0.33828888888888886,4,1,2,intact,5,top_m_within_condition
0.7653222222222221,0.02,0.3389444444444444,5,0,2,intact,5,top_m_within_condition
0.7527333333333336,0.02,0.3424444444444443,5,1,2,intact,5,top_m_within_condition
0.7501222222222222,0.02,0.33991111111111083,6,0,2,intact,5,top_m_within_condition
0.7445888888888886,0.02,0.32685555555555545,6,1,2,intact,5,top_m_within_condition
0.7663555555555555,0.03,0.33381111111111106,7,0,2,intact,5,top_m_within_condition
0.771577777777778,0.016666666666666666,0.3048444444444443,7,1,2,intact,5,top_m_within_condition
0.7494888888888889,0.02666666666666667,0.3829222222222223,8,0,2,intact,5,top_m_within_condition
0.7495333333333333,0.03,0.330822222222222,8,1,2,intact,5,top_m_within_condition
0.7520777777777776,0.03333333333333333,0.35165555555555544,9,0,2,intact,5,top_m_within_condition
0.7479666666666672,0.03,0.3393222222222224,9,1,2,intact,5,top_m_within_condition
0.7708000000000003,0.02666666666666667,0.3746444444444445,10,0,2,intact,5,top_m_within_condition
0.7734444444444446,0.01,0.3114888888888887,10,1,2,intact,5,top_m_within_condition
0.7476333333333338,0.03,0.360522222222222,11,0,2,intact,5,top_m_within_condition
0.7345555555555561,0.02,0.32915555555555526,11,1,2,intact,5,top_m_within_condition
0.7535777777777777,0.02,0.35336666666666655,12,0,2,intact,5,top_m_within_condition
0.7577777777777783,0.03,0.3637888888888889,12,1,2,intact,5,top_m_within_condition
0.7467666666666675,0.02,0.32553333333333306,13,0,2,intact,5,top_m_within_condition
0.7386333333333335,0.023333333333333334,0.33735555555555563,13,1,2,intact,5,top_m_within_condition
0.7517888888888892,0.016666666666666666,0.32262222222222214,14,0,2,intact,5,top_m_within_condition
0.7458777777777781,0.02,0.3626777777777779,14,1,2,intact,5,top_m_within_condition
0.7372555555555558,0.023333333333333334,0.35079999999999983,15,0,2,intact,5,top_m_within_condition
