rank,accuracy,error,rep,fold,condition,K,reconstruction
0.8490888888888891,0.056666666666666664,0.2459222222222219,0,0,intact,10,all_archetypes
0.8513444444444448,0.06333333333333334,0.19105555555555545,0,1,intact,10,all_archetypes
0.8587444444444443,0.06333333333333334,0.2297555555555551,1,0,intact,10,all_archetypes
0.8575777777777784,0.07,0.23994444444444415,1,1,intact,10,all_archetypes
0.8588888888888889,0.05333333333333334,0.24905555555555534,2,0,intact,10,all_archetypes
0.8643666666666668,0.06,0.23191111111111093,2,1,intact,10,all_archetypes
0.8728222222222227,0.06333333333333334,0.253522222222222,3,0,intact,10,all_archetypes
0.8692777777777786,0.04666666666666667,0.2063777777777776,3,1,intact,10,all_archetypes
0.8460000000000004,0.04666666666666667,0.2609777777777776,4,0,intact,10,all_archetypes
0.8395888888888894,0.06,0.2628777777777776,4,1,intact,10,all_archetypes
0.8316444444444454,0.06333333333333334,0.21527777777777762,5,0,intact,10,all_archetypes
0.8302777777777779,0.056666666666666664,0.30172222222222184,5,1,intact,10,all_archetypes
0.8281333333333343,0.02666666666666667,0.2385777777777775,6,0,intact,10,all_archetypes
0.8314777777777782,0.056666666666666664,0.25174444444444427,6,1,intact,10,all_archetypes
0.8528888888888896,0.06,0.2424444444444442,7,0,intact,10,all_archetypes
0.8497666666666666,0.05333333333333334,0.2407777777777775,7,1,intact,10,all_archetypes
0.8667333333333335,0.07,0.213122222222222,8,0,intact,10,all_archetypes
0.8643777777777781,0.06333333333333334,0.23474444444444414,8,1,intact,10,all_archetypes
0.8617111111111116,0.04,0.27712222222222194,9,0,intact,10,all_archetypes
0.8625444444444451,0.06,0.21521111111111088,9,1,intact,10,all_archetypes
0.8449666666666675,0.04666666666666667,0.2542444444444442,10,0,intact,10,all_archetypes
0.837344444444445,0.05,0.2386777777777777,10,1,intact,10,all_archetypes
0.8407111111111112,0.07333333333333333,0.22372222222222216,11,0,intact,10,all_archetypes
0.8382000000000002,0.06333333333333334,0.2732111111111107,11,1,intact,10,all_archetypes
0.8606444444444447,0.07,0.2329666666666663,12,0,intact,10,all_archetypes
0.8648777777777779,0.06666666666666667,0.2280333333333333,12,1,intact,10,all_archetypes
0.8379333333333332,0.07,0.24958888888888864,13,0,intact,10,all_archetypes
0.8398111111111116,0.06333333333333334,0.2513666666666665,13,1,intact,10,all_archetypes
0.8417888888888895,0.043333333333333335,0.21102222222222208,14,0,intact,10,all_archetypes
0.8365777777777786,0.06,0.23042222222222195,14,1,intact,10,all_archetypes
0.8126888888888892,0.06333333333333334,0.2591333333333331,15,0,intact,10,all_archetypes
0.8100444444444449,0.043333333333333335,0.23809999999999984,15,1,intact,10,all_archetypes
0.8403777777777777,0.04666666666666667,0.23651111111111114,16,0,intact,10,all_archetypes
0.8474888888888888,0.04666666666666667,0.26415555555555537,16,1,intact,10,all_archetypes
0.8259777777777786,0.05,0.2537333333333334,17,0,intact,10,all_archetypes
0.840655555555556,0.04,0.23726666666666665,17,1,intact,10,all_archetypes
0.8262333333333339,0.056666666666666664,0.24987777777777756,18,0,intact,10,all_archetypes
0.8271666666666669,0.043333333333333335,0.23491111111111102,18,1,intact,10,all_archetypes
0.8354000000000005,0.06,0.2570222222222218,19,0,intact,10,all_archetypes
0.8339777777777785,0.04,0.24858888888888875,19,1,intact,10,all_archetypes
0.7045333333333332,0.023333333333333334,0.3150555555555554,0,0,word,5,all_archetypes
0.6988777777777774,0.01,0.3429777777777776,0,1,word,5,all_archetypes
0.6878111111111115,0.013333333333333334,0.3318333333333334,1,0,word,5,all_archetypes
0.6849333333333337,0.013333333333333334,0.3741555555555556,1,1,word,5,all_archetypes
0.6830888888888885,0.023333333333333334,0.32114444444444434,2,0,word,5,all_archetypes
0.678511111111111,0.016666666666666666,0.33336666666666664,2,1,word,5,all_archetypes
0.7033888888888888,0.0033333333333333335,0.36932222222222216,3,0,word,5,all_archetypes
0.7091333333333338,0.02,0.3351444444444444,3,1,word,5,all_archetypes
0.6943111111111112,0.013333333333333334,0.34748888888888885,4,0,word,5,all_archetypes
0.6908888888888893,0.013333333333333334,0.37538888888888877,4,1,word,5,all_archetypes
0.6562777777777778,0.006666666666666667,0.37122222222222184,5,0,word,5,all_archetypes
0.6572666666666667,0.006666666666666667,0.3558555555555554,5,1,word,5,all_archetypes
0.6697000000000003,0.013333333333333334,0.3814666666666667,6,0,word,5,all_archetypes
0.6682222222222222,0.023333333333333334,0.3484666666666664,6,1,word,5,all_archetypes
0.6688555555555554,0.02666666666666667,0.35983333333333306,7,0,word,5,all_archetypes
0.6707777777777785,0.023333333333333334,0.3380333333333332,7,1,word,5,all_archetypes
0.7083444444444446,0.02,0.31490000000000024,8,0,word,5,all_archetypes
0.704977777777778,0.03333333333333333,0.3201888888888888,8,1,word,5,all_archetypes
0.6827333333333324,0.006666666666666667,0.37655555555555537,9,0,word,5,all_archetypes
0.6818888888888887,0.013333333333333334,0.3579666666666665,9,1,word,5,all_archetypes
0.6765111111111108,0.013333333333333334,0.357588888888889,10,0,word,5,all_archetypes
0.675077777777778,0.023333333333333334,0.3763111111111112,10,1,word,5,all_archetypes
0.6914888888888888,0.016666666666666666,0.3647888888888887,11,0,word,5,all_archetypes
0.686222222222222,0.013333333333333334,0.32115555555555536,11,1,word,5,all_archetypes
0.6713555555555554,0.02,0.33259999999999973,12,0,word,5,all_archetypes
0.6657333333333334,0.016666666666666666,0.36508888888888896,12,1,word,5,all_archetypes
0.6936444444444451,0.013333333333333334,0.3830000000000002,13,0,word,5,all_archetypes
0.6787,0.013333333333333334,0.3227333333333332,13,1,word,5,all_archetypes
0.6994555555555557,0.02666666666666667,0.36833333333333323,14,0,word,5,all_archetypes
0.6981222222222221,0.013333333333333334,0.3282888888888887,14,1,word,5,all_archetypes
0.711877777777778,0.013333333333333334,0.3298999999999998,15,0,word,5,all_archetypes
0.7157000000000003,0.006666666666666667,0.34141111111111083,15,1,word,5,all_archetypes
0.6885888888888893,0.02,0.3524,16,0,word,5,all_archetypes
0.6893111111111113,0.016666666666666666,0.35688888888888887,16,1,word,5,all_archetypes
0.6659888888888891,0.02,0.35537777777777746,17,0,word,5,all_archetypes
0.6691555555555562,0.02666666666666667,0.3865,17,1,word,5,all_archetypes
0.6858666666666667,0.006666666666666667,0.34714444444444437,18,0,word,5,all_archetypes
0.6850111111111112,0.006666666666666667,0.33207777777777775,18,1,word,5,all_archetypes
0.6597555555555557,0.01,0.34216666666666634,19,0,word,5,all_archetypes
0.6657666666666668,0.013333333333333334,0.3520444444444445,19,1,word,5,all_archetypes
0.7291111111111109,0.04666666666666667,0.3222555555555554,0,0,word,10,all_archetypes
0.7311111111111115,0.04666666666666667,0.32146666666666673,0,1,word,10,all_archetypes
0.7048555555555561,0.02666666666666667,0.3097444444444443,1,0,word,10,all_archetypes
0.7001111111111112,0.023333333333333334,0.3437777777777775,1,1,word,10,all_archetypes
0.7182111111111115,0.04666666666666667,0.3214333333333331,2,0,word,10,all_archetypes
0.7222666666666673,0.03666666666666667,0.2774666666666666,2,1,word,10,all_archetypes
0.7214222222222221,0.043333333333333335,0.3308333333333331,3,0,word,10,all_archetypes
0.7263222222222219,0.03333333333333333,0.31455555555555564,3,1,word,10,all_archetypes
0.732277777777778,0.04,0.3071888888888886,4,0,word,10,all_archetypes
0.7215666666666671,0.03333333333333333,0.29605555555555535,4,1,word,10,all_archetypes
