rank,accuracy,error,rep,fold,top_m,condition,K,reconstruction
0.785855555555556,0.03333333333333333,0.3104333333333331,16,1,3,intact,5,top_m_across_condition_ranked
0.766977777777778,0.03333333333333333,0.33581111111111084,17,0,3,intact,5,top_m_across_condition_ranked
0.7616555555555555,0.023333333333333334,0.33047777777777787,17,1,3,intact,5,top_m_across_condition_ranked
0.7767333333333334,0.016666666666666666,0.3391333333333335,18,0,3,intact,5,top_m_across_condition_ranked
0.7764111111111118,0.03666666666666667,0.28967777777777787,18,1,3,intact,5,top_m_across_condition_ranked
0.7783444444444444,0.03,0.289411111111111,19,0,3,intact,5,top_m_across_condition_ranked
0.7758222222222225,0.02,0.31766666666666654,19,1,3,intact,5,top_m_across_condition_ranked
0.7813888888888889,0.016666666666666666,0.3132222222222218,0,0,4,intact,5,top_m_across_condition_ranked
0.7807888888888895,0.03,0.2907666666666664,0,1,4,intact,5,top_m_across_condition_ranked
0.7992333333333332,0.03,0.31823333333333303,1,0,4,intact,5,top_m_across_condition_ranked
0.8008777777777781,0.04,0.2769555555555555,1,1,4,intact,5,top_m_across_condition_ranked
0.7900111111111113,0.04,0.31539999999999985,2,0,4,intact,5,top_m_across_condition_ranked
0.7931444444444444,0.04,0.31135555555555533,2,1,4,intact,5,top_m_across_condition_ranked
0.8261444444444451,0.03666666666666667,0.26348888888888883,3,0,4,intact,5,top_m_across_condition_ranked
0.8214777777777784,0.03333333333333333,0.2944444444444442,3,1,4,intact,5,top_m_across_condition_ranked
0.8212888888888891,0.04666666666666667,0.2661888888888887,4,0,4,intact,5,top_m_across_condition_ranked
0.8200111111111117,0.02666666666666667,0.31723333333333287,4,1,4,intact,5,top_m_across_condition_ranked
0.7754444444444448,0.023333333333333334,0.30051111111111073,5,0,4,intact,5,top_m_across_condition_ranked
0.7696666666666667,0.023333333333333334,0.3264111111111107,5,1,4,intact,5,top_m_across_condition_ranked
0.7723111111111118,0.03666666666666667,0.2913555555555554,6,0,4,intact,5,top_m_across_condition_ranked
0.7733111111111115,0.023333333333333334,0.31256666666666677,6,1,4,intact,5,top_m_across_condition_ranked
0.8131888888888885,0.03333333333333333,0.290611111111111,7,0,4,intact,5,top_m_across_condition_ranked
0.809344444444445,0.05333333333333334,0.29722222222222183,7,1,4,intact,5,top_m_across_condition_ranked
0.8059777777777778,0.03666666666666667,0.2968777777777775,8,0,4,intact,5,top_m_across_condition_ranked
0.8020000000000007,0.04,0.27752222222222206,8,1,4,intact,5,top_m_across_condition_ranked
0.8050111111111112,0.03666666666666667,0.2952777777777775,9,0,4,intact,5,top_m_across_condition_ranked
0.8013777777777783,0.02666666666666667,0.3256888888888888,9,1,4,intact,5,top_m_across_condition_ranked
0.7894111111111114,0.03333333333333333,0.32286666666666647,10,0,4,intact,5,top_m_across_condition_ranked
0.7969111111111117,0.03333333333333333,0.29283333333333295,10,1,4,intact,5,top_m_across_condition_ranked
0.8058222222222223,0.023333333333333334,0.300033333333333,11,0,4,intact,5,top_m_across_condition_ranked
0.7969666666666668,0.03333333333333333,0.3109000000000002,11,1,4,intact,5,top_m_across_condition_ranked
0.7987111111111118,0.043333333333333335,0.3011333333333331,12,0,4,intact,5,top_m_across_condition_ranked
0.8016000000000006,0.03333333333333333,0.3108999999999997,12,1,4,intact,5,top_m_across_condition_ranked
0.784655555555555,0.04,0.3160999999999998,13,0,4,intact,5,top_m_across_condition_ranked
0.7801555555555556,0.02666666666666667,0.30744444444444435,13,1,4,intact,5,top_m_across_condition_ranked
0.8040444444444445,0.03,0.2899888888888887,14,0,4,intact,5,top_m_across_condition_ranked
0.7975444444444447,0.02666666666666667,0.2813777777777775,14,1,4,intact,5,top_m_across_condition_ranked
0.7896333333333337,0.03333333333333333,0.3098444444444444,15,0,4,intact,5,top_m_across_condition_ranked
0.7866000000000003,0.043333333333333335,0.29595555555555525,15,1,4,intact,5,top_m_across_condition_ranked
0.7810111111111109,0.03,0.28427777777777774,16,0,4,intact,5,top_m_across_condition_ranked
0.7915777777777779,0.03333333333333333,0.27843333333333303,16,1,4,intact,5,top_m_across_condition_ranked
0.7756777777777779,0.04,0.3286777777777777,17,0,4,intact,5,top_m_across_condition_ranked
0.772777777777778,0.02,0.3005444444444444,17,1,4,intact,5,top_m_across_condition_ranked
